     390,  -0.020518,  -0.022960,   0.085449,   0.213819,   0.972288,   0.196972, 0,0,0,0
     405,  -0.029800,  -0.018075,   0.066895,   0.250931,   0.932247,   0.227248, 0,0,0,0
     421,  -0.025403,  -0.013679,   0.061523,   0.228346,   0.939938,   0.195385, 0,0,0,0
     436,  -0.021495,  -0.011724,   0.049805,   0.227004,   0.937862,   0.205274, 0,0,0,0
     452,  -0.013190,  -0.005374,   0.028320,   0.238967,   0.939327,   0.205274, 0,0,0,0
     468,  -0.011236,  -0.001466,   0.021484,   0.241042,   0.939327,   0.207959, 0,0,0,0
     483,  -0.008793,   0.001465,   0.013184,   0.236526,   0.936764,   0.209302, 0,0,0,0
     499,  -0.005862,   0.002930,   0.020020,   0.237991,   0.948605,   0.208936, 0,0,0,0
     515,  -0.005862,   0.005859,   0.021484,   0.239822,   0.950192,   0.211011, 0,0,0,0
     530,  -0.003420,   0.005371,   0.020020,   0.239334,   0.943356,   0.217481, 0,0,0,0
     546,  -0.005862,   0.004395,   0.019043,   0.239211,   0.943966,   0.215040, 0,0,0,0
     561,  -0.006351,   0.004883,   0.014160,   0.239944,   0.946652,   0.211133, 0,0,0,0
     577,  -0.007328,   0.002930,   0.009277,   0.236282,   0.926143,   0.206250, 0,0,0,0
     593,  -0.000489,   0.003418,   0.019531,   0.274858,   0.963865,   0.221388, 0,0,0,0
     608,   0.007812,   0.009766,   0.020508,   0.270219,   0.973997,   0.228957, 0,0,0,0
     624,   0.003906,   0.012695,   0.015625,   0.252884,   0.954587,   0.207959, 0,0,0,0
     639,   0.005371,   0.013672,   0.016113,   0.238967,   0.935787,   0.201123, 0,0,0,0
     655,   0.006836,   0.010742,   0.021973,   0.240432,   0.947507,   0.210645, 0,0,0,0
     671,   0.010254,   0.006836,   0.017090,   0.248245,   0.950314,   0.205030, 0,0,0,0
     686,   0.011230,   0.007324,   0.005371,   0.244094,   0.950436,   0.198560, 0,0,0,0
     702,   0.010254,   0.007324,   0.001953,   0.243362,   0.950436,   0.201001, 0,0,0,0
     717,   0.010742,   0.006836,   0.000977,   0.242385,   0.950559,   0.202100, 0,0,0,0
     733,   0.012207,   0.008301,  -0.009282,   0.238479,   0.948361,   0.200391, 0,0,0,0
     749,   0.011719,   0.006836,  -0.012702,   0.241042,   0.956418,   0.201123, 0,0,0,0
     765,   0.010254,   0.003906,  -0.008305,   0.239211,   0.945309,   0.205030, 0,0,0,0
     780,   0.002930,   0.000977,   0.006836,   0.224928,   0.939816,   0.210645, 0,0,0,0
     796,  -0.000489,   0.000488,   0.008301,   0.206495,   0.942623,   0.204419, 0,0,0,0
     811,  -0.005374,   0.005371,   0.011230,   0.263627,   0.980590,   0.193798, 0,0,0,0
     827,  -0.007816,   0.005371,   0.010254,   0.256546,   0.964231,   0.217481, 0,0,0,0
     843,  -0.009770,   0.005859,   0.014160,   0.245071,   0.956418,   0.206983, 0,0,0,0
     858,  -0.021006,   0.001953,  -0.005374,   0.236282,   0.964231,   0.204175, 0,0,0,0
     874,  -0.019541,   0.000488,  -0.007328,   0.239211,   0.961545,   0.213575, 0,0,0,0
     889,  -0.017587,  -0.000489,  -0.002931,   0.242141,   0.957395,   0.216993, 0,0,0,0
     905,  -0.018075,  -0.002443,  -0.000489,   0.241653,   0.958127,   0.216017, 0,0,0,0
     921,  -0.019541,  -0.005374,   0.005371,   0.243118,   0.955930,   0.213575, 0,0,0,0
     936,  -0.018075,  -0.006839,   0.005859,   0.247024,   0.951779,   0.215528, 0,0,0,0
     952,  -0.016610,  -0.007328,   0.008789,   0.246902,   0.946774,   0.223952, 0,0,0,0
     968,  -0.010747,  -0.006351,   0.009277,   0.247024,   0.942135,   0.229201, 0,0,0,0
     983,  -0.006351,  -0.004885,   0.008301,   0.244094,   0.945431,   0.224318, 0,0,0,0
     999,  -0.004885,  -0.002931,   0.007812,   0.248123,   0.944455,   0.217237, 0,0,0,0
    1015,   0.000000,  -0.003908,   0.013184,   0.244583,   0.941525,   0.227492, 0,0,0,0
    1030,   0.002441,  -0.001954,   0.018066,   0.243362,   0.938107,   0.235061, 0,0,0,0
    1046,   0.009277,   0.002441,   0.010254,   0.236648,   0.948727,   0.221998, 0,0,0,0
    1061,   0.011719,   0.008789,  -0.003420,   0.235549,   0.950559,   0.211866, 0,0,0,0
    1077,   0.010742,   0.005859,  -0.002931,   0.231765,   0.948483,   0.219069, 0,0,0,0
    1092,   0.008789,   0.002930,   0.000977,   0.234817,   0.945920,   0.217481, 0,0,0,0
    1108,   0.008301,  -0.000489,   0.007812,   0.237502,   0.951657,   0.212598, 0,0,0,0
    1124,   0.003418,  -0.003420,   0.015137,   0.235793,   0.955442,   0.214918, 0,0,0,0
    1139,  -0.001466,  -0.003908,   0.013672,   0.231398,   0.964964,   0.204297, 0,0,0,0
    1155,  -0.007328,  -0.006839,   0.012207,   0.230544,   0.961790,   0.202954, 0,0,0,0
    1170,  -0.012702,  -0.011236,   0.015625,   0.241165,   0.955075,   0.201489, 0,0,0,0
    1186,  -0.015144,  -0.014167,   0.022461,   0.248978,   0.952023,   0.203565, 0,0,0,0
    1202,  -0.018075,  -0.015144,   0.031250,   0.253739,   0.945797,   0.217481, 0,0,0,0
    1217,  -0.017587,  -0.011724,   0.042969,   0.255570,   0.944210,   0.218092, 0,0,0,0
    1233,  -0.016610,  -0.007816,   0.041016,   0.257035,   0.946164,   0.218946, 0,0,0,0
    1249,  -0.015633,  -0.003908,   0.030273,   0.263505,   0.946652,   0.215895, 0,0,0,0
    1264,  -0.014167,  -0.003908,   0.021973,   0.262650,   0.948361,   0.203565, 0,0,0,0
    1280,  -0.011724,  -0.005374,   0.014648,   0.259843,   0.939449,   0.204663, 0,0,0,0
    1296,  -0.011236,  -0.006351,   0.012695,   0.262406,   0.935909,   0.210767, 0,0,0,0
    1311,  -0.009770,  -0.004885,   0.010254,   0.262895,   0.935543,   0.217970, 0,0,0,0
    1327,  -0.008793,  -0.000977,   0.000977,   0.259965,   0.938595,   0.216017, 0,0,0,0
    1342,  -0.007816,  -0.000977,  -0.000489,   0.258500,   0.939571,   0.213575, 0,0,0,0
    1358,  -0.006351,   0.000488,  -0.006351,   0.259965,   0.942990,   0.205640, 0,0,0,0
    1374,  -0.007328,   0.002930,  -0.013679,   0.258988,   0.942746,   0.201367, 0,0,0,0
    1389,  -0.006351,  -0.000977,  -0.013679,   0.246658,   0.936642,   0.211256, 0,0,0,0
    1405,  -0.006351,  -0.002931,  -0.010747,   0.248001,   0.933956,   0.209913, 0,0,0,0
    1421,  -0.007328,  -0.004885,  -0.001954,   0.258500,   0.933101,   0.211011, 0,0,0,0
    1436,  -0.009282,  -0.004885,   0.003418,   0.262650,   0.938107,   0.211378, 0,0,0,0
    1452,  -0.007328,  -0.003420,   0.000977,   0.266679,   0.941647,   0.210767, 0,0,0,0
    1467,  -0.004397,  -0.003908,   0.000488,   0.275835,   0.940060,   0.212598, 0,0,0,0
    1483,   0.002930,   0.000977,  -0.002443,   0.272539,   0.937862,   0.224074, 0,0,0,0
    1499,   0.005859,   0.002441,  -0.005862,   0.261674,   0.944577,   0.213697, 0,0,0,0
    1514,   0.005859,   0.001465,  -0.009282,   0.261185,   0.945187,   0.204785, 0,0,0,0
    1530,   0.008789,   0.000977,  -0.014656,   0.260453,   0.944821,   0.215895, 0,0,0,0
    1546,   0.013184,   0.002930,  -0.010747,   0.252884,   0.944332,   0.215284, 0,0,0,0
    1561,   0.012695,   0.004883,  -0.004397,   0.244583,   0.951535,   0.211988, 0,0,0,0
    1577,   0.012695,   0.008301,  -0.001954,   0.250443,   0.952268,   0.208936, 0,0,0,0
    1592,   0.010742,   0.008789,   0.002441,   0.255814,   0.953244,   0.205762, 0,0,0,0
    1608,   0.008301,   0.007812,   0.002930,   0.255326,   0.957151,   0.209180, 0,0,0,0
    1624,   0.006348,   0.006348,  -0.003420,   0.245559,   0.962522,   0.211133, 0,0,0,0
    1639,   0.003906,   0.005371,  -0.006351,   0.244827,   0.950314,   0.205030, 0,0,0,0
    1655,   0.000000,   0.003906,  -0.002443,   0.246414,   0.953488,   0.207349, 0,0,0,0
    1670,  -0.002931,   0.005371,  -0.001466,   0.248489,   0.957883,   0.209424, 0,0,0,0
    1686,  -0.006351,   0.003906,   0.000977,   0.251175,   0.956662,   0.202832, 0,0,0,0
    1702,  -0.008305,   0.002441,   0.004883,   0.251175,   0.953732,   0.206495, 0,0,0,0
    1717,  -0.010259,   0.000977,   0.008789,   0.247024,   0.952756,   0.211133, 0,0,0,0
    1733,  -0.013190,  -0.002931,   0.012207,   0.244339,   0.951413,   0.217481, 0,0,0,0
    1748,  -0.014656,  -0.004397,   0.012207,   0.253861,   0.946896,   0.213575, 0,0,0,0
    1764,  -0.013679,   0.000000,   0.005859,   0.259232,   0.952268,   0.219679, 0,0,0,0
    1780,  -0.009770,   0.001953,   0.003418,   0.257035,   0.945187,   0.208692, 0,0,0,0
    1796,  -0.010747,   0.000977,   0.004883,   0.256302,   0.940548,   0.209913, 0,0,0,0
    1811,  -0.010259,  -0.000489,   0.004395,   0.257035,   0.941525,   0.218214, 0,0,0,0
    1827,  -0.008793,   0.000488,  -0.001466,   0.255570,   0.945187,   0.215528, 0,0,0,0
    1842,  -0.006839,   0.001953,  -0.008793,   0.255448,   0.941525,   0.216627, 0,0,0,0
    1858,  -0.002931,   0.005371,  -0.019052,   0.253617,   0.947384,   0.221022, 0,0,0,0
    1874,  -0.001954,   0.007812,  -0.024915,   0.241165,   0.946896,   0.219435, 0,0,0,0
    1889,  -0.002443,   0.007812,  -0.025892,   0.245804,   0.944821,   0.217481, 0,0,0,0
    1905,  -0.002443,   0.008301,  -0.026380,   0.240188,   0.950803,   0.214796, 0,0,0,0
    1921,  -0.002931,   0.003906,  -0.022472,   0.233352,   0.949338,   0.206372, 0,0,0,0
    1936,  -0.000489,   0.001953,  -0.013190,   0.241287,   0.950559,   0.210279, 0,0,0,0
    1952,   0.003906,   0.001953,  -0.007816,   0.237502,   0.958616,   0.217481, 0,0,0,0
    1967,   0.005859,   0.000977,  -0.008793,   0.238723,   0.965330,   0.209669, 0,0,0,0
    1983,   0.006348,   0.000977,  -0.009282,   0.239944,   0.964964,   0.209424, 0,0,0,0
    1999,   0.005859,   0.000977,  -0.007328,   0.243850,   0.966429,   0.202588, 0,0,0,0
    2014,   0.005859,  -0.001954,  -0.005862,   0.246048,   0.971190,   0.200879, 0,0,0,0
    2030,   0.006348,  -0.004397,   0.003418,   0.246048,   0.965208,   0.210645, 0,0,0,0
    2045,   0.006836,  -0.005862,   0.007324,   0.245804,   0.962034,   0.210157, 0,0,0,0
    2061,   0.004395,  -0.008793,   0.014648,   0.257767,   0.964720,   0.215650, 0,0,0,0
    2077,   0.001953,  -0.006839,   0.015137,   0.248489,   0.969847,   0.218458, 0,0,0,0
    2092,   0.003418,  -0.005374,   0.012207,   0.243362,   0.969358,   0.221144, 0,0,0,0
    2108,  -0.003420,  -0.001954,   0.002930,   0.245315,   0.961057,   0.202100, 0,0,0,0
    2123,  -0.004885,  -0.003420,   0.007324,   0.243118,   0.959104,   0.202344, 0,0,0,0
    2139,  -0.010259,  -0.007816,   0.029785,   0.241897,   0.952512,   0.205518, 0,0,0,0
    2155,  -0.011236,  -0.007328,   0.036133,   0.248978,   0.953855,   0.207471, 0,0,0,0
    2170,  -0.012702,  -0.006839,   0.034180,   0.256791,   0.955197,   0.210645, 0,0,0,0
    2186,  -0.015633,  -0.005862,   0.030762,   0.255448,   0.948727,   0.204419, 0,0,0,0
    2202,  -0.016610,  -0.005374,   0.030273,   0.256058,   0.945309,   0.197827, 0,0,0,0
    2217,  -0.018075,  -0.004885,   0.031250,   0.263627,   0.937374,   0.206739, 0,0,0,0
    2233,  -0.017098,  -0.004397,   0.025879,   0.270341,   0.936397,   0.211011, 0,0,0,0
    2249,  -0.019541,  -0.002443,   0.022461,   0.266557,   0.940060,   0.200269, 0,0,0,0
    2264,  -0.021983,  -0.004885,   0.019531,   0.267655,   0.938717,   0.197217, 0,0,0,0
    2280,  -0.021495,  -0.004885,   0.013672,   0.279985,   0.933956,   0.206250, 0,0,0,0
    2295,  -0.019052,  -0.002443,   0.009766,   0.286578,   0.930904,   0.210645, 0,0,0,0
    2311,  -0.017098,  -0.000977,   0.006348,   0.285967,   0.934811,   0.215040, 0,0,0,0
    2327,  -0.012702,   0.003418,  -0.004885,   0.278032,   0.936642,   0.207471, 0,0,0,0
    2342,  -0.008305,   0.006836,  -0.016121,   0.284868,   0.937862,   0.207959, 0,0,0,0
    2358,  -0.007328,   0.009766,  -0.019541,   0.288287,   0.940060,   0.205274, 0,0,0,0
    2373,  -0.002443,   0.010254,  -0.021983,   0.282183,   0.932491,   0.202832, 0,0,0,0
    2389,  -0.000489,   0.002441,  -0.005374,   0.283892,   0.911494,   0.182323, 0,0,0,0
    2405,  -0.011236,  -0.050806,   0.059082,   0.328328,   0.837026,   0.103217, 0,0,0,0
    2420,  -0.029311,  -0.095261,   0.166016,   0.331380,   0.611182,   0.066838, 0,0,0,0
    2436,  -0.062042,  -0.146556,   0.288086,   0.251907,   0.537691,   0.091009, 0,0,0,0
    2452,  -0.077186,  -0.251588,   0.385742,  -0.046695,   0.239822,  -0.056949, 0,0,0,0
    2467,  -0.111383,  -0.243771,   0.357910,  -0.025697,   0.198071,   0.012391, 0,0,0,0
    2483,  -0.111383,  -0.238886,   0.398438,  -0.000305,  -0.075139,   0.002380, 0,0,0,0
    2499,  -0.114802,  -0.234490,   0.393066,   0.021913,   0.014588,   0.007874, 0,0,0,0
    2514,  -0.099658,  -0.234001,   0.389648,   0.029238,   0.047305,   0.000793, 0,0,0,0
    2530,  -0.098192,  -0.235955,   0.388672,   0.024599,   0.041812,   0.011414, 0,0,0,0
    2545,  -0.087934,  -0.237421,   0.382812,   0.027529,   0.043765,   0.010926, 0,0,0,0
    2561,  -0.082560,  -0.237909,   0.381836,   0.032290,   0.042788,   0.007142, 0,0,0,0
    2577,  -0.076698,  -0.239375,   0.380859,   0.032290,   0.046573,   0.009949, 0,0,0,0
    2592,  -0.062531,  -0.242794,   0.375977,   0.036196,   0.049625,   0.011903, 0,0,0,0
    2608,  -0.056180,  -0.244748,   0.374023,   0.039004,   0.052310,   0.011658, 0,0,0,0
    2623,  -0.054226,  -0.245725,   0.372559,   0.037661,   0.051578,   0.011292, 0,0,0,0
    2639,  -0.050318,  -0.247191,   0.370117,   0.040713,   0.052554,   0.010193, 0,0,0,0
    2655,  -0.041524,  -0.248657,   0.366699,   0.043399,   0.053775,   0.014100, 0,0,0,0
    2670,  -0.030777,  -0.252565,   0.361816,   0.046573,   0.059391,   0.013245, 0,0,0,0
    2686,  -0.021495,  -0.255984,   0.357910,   0.049747,   0.059635,   0.013123, 0,0,0,0
    2702,  -0.014656,  -0.258915,   0.355469,   0.049258,   0.063542,   0.013612, 0,0,0,0
    2717,  -0.004397,  -0.263312,   0.350586,   0.054630,   0.065251,   0.015809, 0,0,0,0
    2733,   0.009277,  -0.269174,   0.346680,   0.059757,   0.066715,   0.015077, 0,0,0,0
    2748,   0.036133,  -0.285296,   0.338379,   0.075871,   0.077947,   0.020448, 0,0,0,0
    2764,   0.049316,  -0.295066,   0.333984,   0.083074,   0.080754,   0.019471, 0,0,0,0
    2780,   0.058594,  -0.301417,   0.329590,   0.087713,   0.081609,   0.020692, 0,0,0,0
    2795,   0.068359,  -0.309722,   0.325684,   0.094671,   0.084051,   0.019471, 0,0,0,0
    2811,   0.085938,  -0.326331,   0.320312,   0.103949,   0.091864,   0.019227, 0,0,0,0
    2826,   0.103516,  -0.345383,   0.313477,   0.113960,   0.096991,   0.018983, 0,0,0,0
    2842,   0.113770,  -0.354665,   0.311523,   0.117622,   0.101386,   0.017518, 0,0,0,0
    2858,   0.130859,  -0.371275,   0.307617,   0.125435,   0.106513,   0.016786, 0,0,0,0
    2873,   0.142578,  -0.383488,   0.303223,   0.126900,   0.113105,   0.016419, 0,0,0,0
    2889,   0.156738,  -0.399121,   0.298340,   0.136178,   0.116767,   0.010193, 0,0,0,0
    2905,   0.171387,  -0.413776,   0.294434,   0.136666,   0.123604,   0.008240, 0,0,0,0
    2920,   0.185059,  -0.426966,   0.291504,   0.136422,   0.130440,   0.003601, 0,0,0,0
    2936,   0.198730,  -0.439668,   0.286621,   0.145211,   0.130196,   0.004944, 0,0,0,0
    2951,   0.219238,  -0.458232,   0.279297,   0.153024,   0.137032,  -0.004578, 0,0,0,0
    2967,   0.237305,  -0.472887,   0.271484,   0.154978,   0.141427,   0.000183, 0,0,0,0
    2983,   0.256348,  -0.489008,   0.262207,   0.159739,   0.144235,  -0.007386, 0,0,0,0
    2998,   0.272949,  -0.505129,   0.251953,   0.162913,   0.150461,  -0.012147, 0,0,0,0
    3014,   0.289551,  -0.519297,   0.244141,   0.167918,   0.153147,  -0.022767, 0,0,0,0
    3030,   0.306641,  -0.537860,   0.236328,   0.169871,   0.163157,  -0.031313, 0,0,0,0
    3045,   0.323730,  -0.554470,   0.230469,   0.178905,   0.166697,  -0.037783, 0,0,0,0
    3061,   0.341309,  -0.568637,   0.226074,   0.183300,   0.171458,  -0.050601, 0,0,0,0
    3076,   0.359863,  -0.586224,   0.220703,   0.191967,   0.173289,  -0.062443, 0,0,0,0
    3092,   0.376953,  -0.603322,   0.213867,   0.189648,   0.181469,  -0.070378, 0,0,0,0
    3108,   0.395508,  -0.619443,   0.207031,   0.198071,   0.190014,  -0.084051, 0,0,0,0
    3123,   0.408691,  -0.631168,   0.200195,   0.200391,   0.197339,  -0.085760, 0,0,0,0
    3139,   0.427734,  -0.645823,   0.192383,   0.203321,   0.199292,  -0.088690, 0,0,0,0
    3154,   0.438965,  -0.654128,   0.182617,   0.204785,   0.206372,  -0.093817, 0,0,0,0
    3170,   0.451172,  -0.662433,   0.173340,   0.210157,   0.214552,  -0.091497, 0,0,0,0
    3186,   0.460938,  -0.669272,   0.164062,   0.214918,   0.213819,  -0.091497, 0,0,0,0
    3201,   0.471680,  -0.675134,   0.158203,   0.213575,   0.221022,  -0.091619, 0,0,0,0
    3217,   0.481445,  -0.680508,   0.149414,   0.220900,   0.222975,  -0.085271, 0,0,0,0
    3233,   0.494629,  -0.688324,   0.140625,   0.222609,   0.223219,  -0.087102, 0,0,0,0
    3248,   0.504883,  -0.695164,   0.135254,   0.226515,   0.222243,  -0.091131, 0,0,0,0
    3264,   0.505371,  -0.695652,   0.135254,   0.228713,   0.223219,  -0.091864, 0,0,0,0
    3280,   0.513672,  -0.701026,   0.131348,   0.225050,   0.220045,  -0.095526, 0,0,0,0
    3295,   0.530273,  -0.714704,   0.123047,   0.235061,   0.217726,  -0.096625, 0,0,0,0
    3311,   0.546387,  -0.728383,   0.115723,   0.239089,   0.216505,  -0.102973, 0,0,0,0
    3326,   0.566406,  -0.747435,   0.108398,   0.236526,   0.214430,  -0.112617, 0,0,0,0
    3342,   0.584961,  -0.765999,   0.104980,   0.234328,   0.211988,  -0.125069, 0,0,0,0
    3358,   0.640137,  -0.820225,   0.097168,   0.232375,   0.205152,  -0.159983, 0,0,0,0
    3373,   0.656250,  -0.840743,   0.093750,   0.225294,   0.201245,  -0.169017, 0,0,0,0
    3389,   0.678711,  -0.866146,   0.088379,   0.215772,   0.194409,  -0.176097, 0,0,0,0
    3404,   0.705078,  -0.895457,   0.081543,   0.205518,   0.183910,  -0.193921, 0,0,0,0
    3420,   0.720215,  -0.915975,   0.076172,   0.202832,   0.184643,  -0.200757, 0,0,0,0
    3436,   0.744141,  -0.947240,   0.067871,   0.194897,   0.182445,  -0.208814, 0,0,0,0
    3451,   0.777832,  -0.987298,   0.054199,   0.174022,   0.173656,  -0.221998, 0,0,0,0
    3467,   0.799805,   0.979980,   0.043945,   0.164134,   0.161204,  -0.234572, 0,0,0,0
    3483,   0.819336,   0.943359,   0.039551,   0.145944,   0.145822,  -0.240554, 0,0,0,0
    3498,   0.849121,   0.899902,   0.037598,   0.133980,   0.135812,  -0.248856, 0,0,0,0
    3514,   0.868652,   0.860840,   0.035156,   0.114692,   0.117256,  -0.260331, 0,0,0,0
    3529,   0.895020,   0.823730,   0.031738,   0.103217,   0.107734,  -0.270097, 0,0,0,0
    3545,   0.914551,   0.789062,   0.026367,   0.085515,   0.085515,  -0.285845, 0,0,0,0
    3561,   0.939453,   0.750488,   0.027832,   0.073186,   0.068180,  -0.294513, 0,0,0,0
    3576,   0.969727,   0.706543,   0.027832,   0.057193,   0.045840,  -0.289874, 0,0,0,0
    3592,  -0.985833,   0.657227,   0.033691,   0.046084,   0.040591,  -0.300128, 0,0,0,0
    3607,  -0.941378,   0.612305,   0.035156,   0.028505,   0.015443,  -0.308185, 0,0,0,0
    3623,  -0.892526,   0.546875,   0.030762,   0.005677,  -0.016297,  -0.334066, 0,0,0,0
    3639,  -0.854910,   0.502441,   0.023926,  -0.007630,  -0.039004,  -0.333578, 0,0,0,0
    3654,  -0.809966,   0.455078,   0.012695,  -0.036684,  -0.080266,  -0.349936, 0,0,0,0
    3670,  -0.776258,   0.418945,   0.014160,  -0.074040,  -0.109565,  -0.359946, 0,0,0,0
    3686,  -0.755252,   0.388184,   0.020508,  -0.110663,  -0.130806,  -0.397546, 0,0,0,0
    3701,  -0.724475,   0.367676,   0.037109,  -0.182201,  -0.165965,  -0.420497, 0,0,0,0
    3717,  -0.699560,   0.377441,   0.041016,  -0.241287,  -0.211133,  -0.437832, 0,0,0,0
    3732,  -0.691744,   0.399414,   0.041016,  -0.278887,  -0.279375,  -0.470305, 0,0,0,0
    3748,  -0.743039,   0.461426,   0.041016,  -0.295733,  -0.416957,  -0.521089, 0,0,0,0
    3764,  -0.789448,   0.513184,   0.035645,  -0.300861,  -0.515840,  -0.536105, 0,0,0,0
    3779,  -0.813385,   0.566406,   0.020508,  -0.312214,  -0.533785,  -0.500458, 0,0,0,0
    3795,  -0.834392,   0.631348,  -0.016610,  -0.314289,  -0.533663,  -0.485686, 0,0,0,0
    3811,  -0.829995,   0.682129,  -0.057157,  -0.317952,  -0.556614,  -0.492767, 0,0,0,0
    3826,  -0.861749,   0.822266,  -0.137274,  -0.367759,  -0.663065,  -0.560764, 0,0,0,0
    3842,  -0.937958,   0.900391,  -0.160723,  -0.397790,  -0.609351,  -0.558933, 0,0,0,0
    3857,  -0.947728,   0.972656,  -0.197362,  -0.416957,  -0.530245,  -0.492401, 0,0,0,0
    3873,  -0.980948,  -0.953591,  -0.239375,  -0.470305,  -0.532198,  -0.511079, 0,0,0,0
    3889,  -0.979482,  -0.908158,  -0.267709,  -0.580907,  -0.534518,  -0.568699, 0,0,0,0
    3904,  -0.920860,  -0.904250,  -0.293600,  -0.759385,  -0.286333,  -0.800891, 0,0,0,0
    3920,   0.043945,  -0.168539,   0.442383,   1.333394,  -4.000183,  -4.000183, 0,1,1,1
    3936,   0.585938,   0.798828,   0.142578,  -0.453946,   4.000183,   1.669963, 0,0,0,0
    3951,  -0.306790,   0.648926,  -0.195896,   1.181896,   4.000183,   3.686932, 0,0,0,0
    3964,  -0.956522,  -0.709331,   0.059082,  -0.194897,   1.033327,   0.638894, 0,0,0,0
    3980,   0.518555,   0.791016,   0.775879,  -0.012757,  -0.175365,  -0.436489, 0,0,0,0
    4011,  -0.267220,   0.774902,  -0.377626,   0.254715,  -0.041445,  -0.034365, 0,0,0,0
    4026,   0.616211,   0.991699,   0.193848,  -0.295978,   0.265702,   0.218214, 0,0,0,0
    4042,   0.641602,  -0.926234,   0.115723,  -0.106269,   0.067936,  -0.021791, 0,0,0,0
    4060,   0.851074,   0.999512,   0.337402,   0.115669,  -0.210035,  -0.101386, 0,0,0,0
    4076,   0.679688,   0.923340,   0.341797,   0.124702,   0.405848,   0.030458, 0,0,0,0
    4092,   0.380859,  -0.961407,  -0.092819,   0.036562,   0.129830,   0.232497, 0,0,0,0
    4107,   0.534668,  -0.829995,  -0.085979,  -0.009339,   0.096014,   0.159861, 0,0,0,0
    4123,   0.711426,  -0.797264,  -0.003908,   0.068303,  -0.175487,   0.043399, 0,0,0,0
    4138,   0.772461,  -0.818271,   0.344727,   0.058780,  -0.196240,  -0.003357, 0,0,0,0
    4154,   0.803223,  -0.818271,   0.450195,   0.063908,  -0.109565,   0.052188, 0,0,0,0
    4170,   0.729492,  -0.769419,   0.430664,   0.014100,   0.043887,   0.057193, 0,0,0,0
    4186,   0.691895,  -0.729360,   0.270020,   0.089788,   0.149728,   0.059025, 0,0,0,0
    4201,   0.755371,  -0.695164,   0.270020,   0.036562,  -0.017518,   0.105658, 0,0,0,0
    4217,   0.759766,  -0.644846,   0.341797,   0.043765,  -0.125435,   0.034365, 0,0,0,0
    4232,   0.765137,  -0.630191,   0.397949,   0.058536,  -0.053409,   0.033632, 0,0,0,0
    4248,   0.778809,  -0.582804,   0.426758,   0.055118,   0.046206,   0.059513, 0,0,0,0
    4263,   0.809570,  -0.531510,   0.396973,   0.057560,   0.038638,   0.087835, 0,0,0,0
    4279,   0.811035,  -0.474841,   0.409668,   0.053165,   0.012757,   0.051944, 0,0,0,0
    4295,   0.840332,  -0.425501,   0.449707,   0.042422,  -0.030703,   0.040957, 0,0,0,0
    4310,   0.852539,  -0.393258,   0.479980,   0.035342,  -0.007264,   0.033754, 0,0,0,0
    4326,   0.868652,  -0.354177,   0.501465,   0.034365,   0.017152,   0.033388, 0,0,0,0
    4342,   0.892578,  -0.305325,   0.519531,   0.030458,   0.003479,   0.032656, 0,0,0,0
