1108,0.008301,-0.000489,0.007812,0.237502,0.951657,0.212598,0,0,0,0,,,1.00362152
1124,0.003418,-0.00342,0.015137,0.235793,0.955442,0.214918,0,0,0,0,,,1.00730209
1139,-0.001466,-0.003908,0.013672,0.231398,0.964964,0.204297,0,0,0,0,,,1.013132676
1155,-0.007328,-0.006839,0.012207,0.230544,0.96179,0.202954,0,0,0,0,,,1.00964393
1170,-0.012702,-0.011236,0.015625,0.241165,0.955075,0.201489,0,0,0,0,,,1.005448472
1186,-0.015144,-0.014167,0.022461,0.248978,0.952023,0.203565,0,0,0,0,,,1.004876384
1202,-0.018075,-0.015144,0.03125,0.253739,0.945797,0.217481,0,0,0,0,,,1.003101904
1217,-0.017587,-0.011724,0.042969,0.25557,0.94421,0.218092,0,0,0,0,,,1.002203906
1233,-0.01661,-0.007816,0.041016,0.257035,0.946164,0.218946,0,0,0,0,,,1.004604727
1249,-0.015633,-0.003908,0.030273,0.263505,0.946652,0.215895,0,0,0,0,,,1.006079294
1264,-0.014167,-0.003908,0.021973,0.26265,0.948361,0.203565,0,0,0,0,,,1.004894183
1280,-0.011724,-0.005374,0.014648,0.259843,0.939449,0.204663,0,0,0,0,,,0.995976783
1296,-0.011236,-0.006351,0.012695,0.262406,0.935909,0.210767,0,0,0,0,,,0.994588002
1311,-0.00977,-0.004885,0.010254,0.262895,0.935543,0.21797,0,0,0,0,,,0.995924398
1327,-0.008793,-0.000977,0.000977,0.259965,0.938595,0.216017,0,0,0,0,,,0.99759998
1342,-0.007816,-0.000977,-0.000489,0.2585,0.939571,0.213575,0,0,0,0,,,0.997612247
1358,-0.006351,0.000488,-0.006351,0.259965,0.94299,0.20564,0,0,0,0,,,0.999549774
1374,-0.007328,0.00293,-0.013679,0.258988,0.942746,0.201367,0,0,0,0,,,0.998195108
1389,-0.006351,-0.000977,-0.013679,0.246658,0.936642,0.211256,0,0,0,0,,,0.991346308
1405,-0.006351,-0.002931,-0.010747,0.248001,0.933956,0.209913,0,0,0,0,,,0.988858824
1421,-0.007328,-0.004885,-0.001954,0.2585,0.933101,0.211011,0,0,0,0,,,0.990971931
1436,-0.009282,-0.004885,0.003418,0.26265,0.938107,0.211378,0,0,0,0,,,0.996850252
1452,-0.007328,-0.00342,0.000977,0.266679,0.941647,0.210767,0,0,0,0,,,1.001119119
1467,-0.004397,-0.003908,0.000488,0.275835,0.94006,0.212598,0,0,0,0,,,1.002494718
1483,0.00293,0.000977,-0.002443,0.272539,0.937862,0.224074,0,0,0,0,,,1.002033829
1499,0.005859,0.002441,-0.005862,0.261674,0.944577,0.213697,0,0,0,0,,,1.003177651
1514,0.005859,0.001465,-0.009282,0.261185,0.945187,0.204785,0,0,0,0,,,1.001764925
1530,0.008789,0.000977,-0.014656,0.260453,0.944821,0.215895,0,0,0,0,,,1.003560232
1546,0.013184,0.00293,-0.010747,0.252884,0.944332,0.215284,0,0,0,0,,,1.001029692
1561,0.012695,0.004883,-0.004397,0.244583,0.951535,0.211988,0,0,0,0,,,1.005076421
1577,0.012695,0.008301,-0.001954,0.250443,0.952268,0.208936,0,0,0,0,,,1.00657354
1592,0.010742,0.008789,0.002441,0.255814,0.953244,0.205762,0,0,0,0,,,1.008192902
1608,0.008301,0.007812,0.00293,0.255326,0.957151,0.20918,0,0,0,0,,,1.012465148
1624,0.006348,0.006348,-0.00342,0.245559,0.962522,0.211133,0,0,0,0,,,1.015541711
1639,0.003906,0.005371,-0.006351,0.244827,0.950314,0.20503,0,0,0,0,,,1.002533919
1655,0,0.003906,-0.002443,0.246414,0.953488,0.207349,0,0,0,0,,,1.006405899
1670,-0.002931,0.005371,-0.001466,0.248489,0.957883,0.209424,0,0,0,0,,,1.011506321
1686,-0.006351,0.003906,0.000977,0.251175,0.956662,0.202832,0,0,0,0,,,1.009669195
1702,-0.008305,0.002441,0.004883,0.251175,0.953732,0.206495,0,0,0,0,,,1.007637729
1717,-0.010259,0.000977,0.008789,0.247024,0.952756,0.211133,0,0,0,0,,,1.006648894
1733,-0.01319,-0.002931,0.012207,0.244339,0.951413,0.217481,0,0,0,0,,,1.006074664
1748,-0.014656,-0.004397,0.012207,0.253861,0.946896,0.213575,0,0,0,0,,,1.003330316
1764,-0.013679,0,0.005859,0.259232,0.952268,0.219679,0,0,0,0,,,1.011075881
1780,-0.00977,0.001953,0.003418,0.257035,0.945187,0.208692,0,0,0,0,,,1.001497782
1796,-0.010747,0.000977,0.004883,0.256302,0.940548,0.209913,0,0,0,0,,,0.997188409
1811,-0.010259,-0.000489,0.004395,0.257035,0.941525,0.218214,0,0,0,0,,,1.00007683
1827,-0.008793,0.000488,-0.001466,0.25557,0.945187,0.215528,0,0,0,0,,,1.002570102
1842,-0.006839,0.001953,-0.008793,0.255448,0.941525,0.216627,0,0,0,0,,,0.999324904
1858,-0.002931,0.005371,-0.019052,0.253617,0.947384,0.221022,0,0,0,0,,,1.005340117
1874,-0.001954,0.007812,-0.024915,0.241165,0.946896,0.219435,0,0,0,0,,,1.001461088
1889,-0.002443,0.007812,-0.025892,0.245804,0.944821,0.217481,0,0,0,0,,,1.000202136
1905,-0.002443,0.008301,-0.02638,0.240188,0.950803,0.214796,0,0,0,0,,,1.00391929
1921,-0.002931,0.003906,-0.022472,0.233352,0.949338,0.206372,0,0,0,0,,,0.99914223
1936,-0.000489,0.001953,-0.01319,0.241287,0.950559,0.210279,0,0,0,0,,,1.002995058
1952,0.003906,0.001953,-0.007816,0.237502,0.958616,0.217481,0,0,0,0,,,1.0112615
1967,0.005859,0.000977,-0.008793,0.238723,0.96533,0.209669,0,0,0,0,,,1.016273472
1983,0.006348,0.000977,-0.009282,0.239944,0.964964,0.209424,0,0,0,0,,,1.016162908
1999,0.005859,0.000977,-0.007328,0.24385,0.966429,0.202588,0,0,0,0,,,1.017098684
2014,0.005859,-0.001954,-0.005862,0.246048,0.97119,0.200879,0,0,0,0,,,1.021813098
2030,0.006348,-0.004397,0.003418,0.246048,0.965208,0.210645,0,0,0,0,,,1.018104817
2045,0.006836,-0.005862,0.007324,0.245804,0.962034,0.210157,0,0,0,0,,,1.014935953
2061,0.004395,-0.008793,0.014648,0.257767,0.96472,0.21565,0,0,0,0,,,1.021583784
2077,0.001953,-0.006839,0.015137,0.248489,0.969847,0.218458,0,0,0,0,,,1.024731128
2092,0.003418,-0.005374,0.012207,0.243362,0.969358,0.221144,0,0,0,0,,,1.023613533
2108,-0.00342,-0.001954,0.00293,0.245315,0.961057,0.2021,0,0,0,0,,,1.012252151
2123,-0.004885,-0.00342,0.007324,0.243118,0.959104,0.202344,0,0,0,0,,,1.009915808
2139,-0.010259,-0.007816,0.029785,0.241897,0.952512,0.205518,0,0,0,0,,,1.004007429
2155,-0.011236,-0.007328,0.036133,0.248978,0.953855,0.207471,0,0,0,0,,,1.007409361
2170,-0.012702,-0.006839,0.03418,0.256791,0.955197,0.210645,0,0,0,0,,,1.011293351
2186,-0.015633,-0.005862,0.030762,0.255448,0.948727,0.204419,0,0,0,0,,,1.003555543
2202,-0.01661,-0.005374,0.030273,0.256058,0.945309,0.197827,0,0,0,0,,,0.999154806
2217,-0.018075,-0.004885,0.03125,0.263627,0.937374,0.206739,0,0,0,0,,,0.995444737
2233,-0.017098,-0.004397,0.025879,0.270341,0.936397,0.211011,0,0,0,0,,,0.997220758
2249,-0.019541,-0.002443,0.022461,0.266557,0.94006,0.200269,0,0,0,0,,,0.997433261
2264,-0.021983,-0.004885,0.019531,0.267655,0.938717,0.197217,0,0,0,0,,,0.995853077
2280,-0.021495,-0.004885,0.013672,0.279985,0.933956,0.20625,0,0,0,0,,,0.996596444
2295,-0.019052,-0.002443,0.009766,0.286578,0.930904,0.210645,0,0,0,0,,,0.996534256
2311,-0.017098,-0.000977,0.006348,0.285967,0.934811,0.21504,0,0,0,0,,,1.00094502
2327,-0.012702,0.003418,-0.004885,0.278032,0.936642,0.207471,0,0,0,0,,,0.998821428
2342,-0.008305,0.006836,-0.016121,0.284868,0.937862,0.207959,0,0,0,0,,,1.001988949
2358,-0.007328,0.009766,-0.019541,0.288287,0.94006,0.205274,0,0,0,0,,,1.004469817
2373,-0.002443,0.010254,-0.021983,0.282183,0.932491,0.202832,0,0,0,0,,,0.995141965
2389,-0.000489,0.002441,-0.005374,0.283892,0.911494,0.182323,0,0,0,0,,,0.971935006
2405,-0.011236,-0.050806,0.059082,0.328328,0.837026,0.103217,0,0,0,0,,,0.905022403
2420,-0.029311,-0.095261,0.166016,0.33138,0.611182,0.066838,0,0,0,0,,,0.698443598
2436,-0.062042,-0.146556,0.288086,0.251907,0.537691,0.091009,0,0,0,0,,,0.60070907
2452,-0.077186,-0.251588,0.385742,-0.046695,0.239822,-0.056949,0,0,0,0,,,0.250874876
2467,-0.111383,-0.243771,0.35791,-0.025697,0.198071,0.012391,0,0,0,0,,,0.200114951
2483,-0.111383,-0.238886,0.398438,-0.000305,-0.075139,0.00238,0,0,0,0,,,0.075177302
2499,-0.114802,-0.23449,0.393066,0.021913,0.014588,0.007874,0,0,0,0,,,0.027477067
2514,-0.099658,-0.234001,0.389648,0.029238,0.047305,0.000793,0,0,0,0,,,0.055617016
2530,-0.098192,-0.235955,0.388672,0.024599,0.041812,0.011414,0,0,0,0,,,0.049836067
2545,-0.087934,-0.237421,0.382812,0.027529,0.043765,0.010926,0,0,0,0,,,0.052845043
2561,-0.08256,-0.237909,0.381836,0.03229,0.042788,0.007142,0,0,0,0,,,0.054078325
2577,-0.076698,-0.239375,0.380859,0.03229,0.046573,0.009949,0,0,0,0,,,0.057538431
2592,-0.062531,-0.242794,0.375977,0.036196,0.049625,0.011903,0,0,0,0,,,0.062565745
2608,-0.05618,-0.244748,0.374023,0.039004,0.05231,0.011658,0,0,0,0,,,0.066283913
2623,-0.054226,-0.245725,0.372559,0.037661,0.051578,0.011292,0,0,0,0,,,0.06485484
2639,-0.050318,-0.247191,0.370117,0.040713,0.052554,0.010193,0,0,0,0,,,0.067255993
2655,-0.041524,-0.248657,0.366699,0.043399,0.053775,0.0141,0,0,0,0,,,0.070526831
2670,-0.030777,-0.252565,0.361816,0.046573,0.059391,0.013245,0,0,0,0,,,0.076627444
2686,-0.021495,-0.255984,0.35791,0.049747,0.059635,0.013123,0,0,0,0,,,0.078761097
2702,-0.014656,-0.258915,0.355469,0.049258,0.063542,0.013612,0,0,0,0,,,0.081542767
2717,-0.004397,-0.263312,0.350586,0.05463,0.065251,0.015809,0,0,0,0,,,0.086556654
2733,0.009277,-0.269174,0.34668,0.059757,0.066715,0.015077,0,0,0,0,,,0.09082459
2748,0.036133,-0.285296,0.338379,0.075871,0.077947,0.020448,0,0,0,0,,,0.110680911
2764,0.049316,-0.295066,0.333984,0.083074,0.080754,0.019471,0,0,0,0,,,0.117480287
2780,0.058594,-0.301417,0.32959,0.087713,0.081609,0.020692,0,0,0,0,,,0.121580254
2795,0.068359,-0.309722,0.325684,0.094671,0.084051,0.019471,0,0,0,0,,,0.128087036
2811,0.085938,-0.326331,0.320312,0.103949,0.091864,0.019227,0,0,0,0,,,0.140050229
2826,0.103516,-0.345383,0.313477,0.11396,0.096991,0.018983,0,0,0,0,,,0.150845915
2842,0.11377,-0.354665,0.311523,0.117622,0.101386,0.017518,0,0,0,0,,,0.156271994
2858,0.130859,-0.371275,0.307617,0.125435,0.106513,0.016786,0,0,0,0,,,0.165410786
2873,0.142578,-0.383488,0.303223,0.1269,0.113105,0.016419,0,0,0,0,,,0.170780369
2889,0.156738,-0.399121,0.29834,0.136178,0.116767,0.010193,0,0,0,0,,,0.179674364
2905,0.171387,-0.413776,0.294434,0.136666,0.123604,0.00824,0,0,0,0,,,0.184454444
2920,0.185059,-0.426966,0.291504,0.136422,0.13044,0.003601,0,0,0,0,,,0.18878168
2936,0.19873,-0.439668,0.286621,0.145211,0.130196,0.004944,0,0,0,0,,,0.195094019
2951,0.219238,-0.458232,0.279297,0.153024,0.137032,-0.004578,0,0,0,0,,,0.205463066
2967,0.237305,-0.472887,0.271484,0.154978,0.141427,0.000183,0,0,0,0,,,0.209808985
2983,0.256348,-0.489008,0.262207,0.159739,0.144235,-0.007386,0,0,0,0,,,0.215348175
2998,0.272949,-0.505129,0.251953,0.162913,0.150461,-0.012147,0,0,0,0,,,0.222096168
3014,0.289551,-0.519297,0.244141,0.167918,0.153147,-0.022767,0,0,0,0,,,0.228404892
3030,0.306641,-0.53786,0.236328,0.169871,0.163157,-0.031313,0,0,0,0,,,0.237606539
3045,0.32373,-0.55447,0.230469,0.178905,0.166697,-0.037783,0,0,0,0,,,0.247431695
3061,0.341309,-0.568637,0.226074,0.1833,0.171458,-0.050601,0,0,0,0,,,0.256041397
3076,0.359863,-0.586224,0.220703,0.191967,0.173289,-0.062443,0,0,0,0,,,0.266044235
3092,0.376953,-0.603322,0.213867,0.189648,0.181469,-0.070378,0,0,0,0,,,0.271754346
3108,0.395508,-0.619443,0.207031,0.198071,0.190014,-0.084051,0,0,0,0,,,0.287057506
3123,0.408691,-0.631168,0.200195,0.200391,0.197339,-0.08576,0,0,0,0,,,0.29403063
3139,0.427734,-0.645823,0.192383,0.203321,0.199292,-0.08869,0,0,0,0,,,0.298199005
3154,0.438965,-0.654128,0.182617,0.204785,0.206372,-0.093817,0,0,0,0,,,0.3054962
3170,0.451172,-0.662433,0.17334,0.210157,0.214552,-0.091497,0,0,0,0,,,0.313958956
3186,0.460938,-0.669272,0.164062,0.214918,0.213819,-0.091497,0,0,0,0,,,0.316670195
3201,0.47168,-0.675134,0.158203,0.213575,0.221022,-0.091619,0,0,0,0,,,0.320716458
3217,0.481445,-0.680508,0.149414,0.2209,0.222975,-0.085271,0,0,0,0,,,0.325247297
3233,0.494629,-0.688324,0.140625,0.222609,0.223219,-0.087102,0,0,0,0,,,0.327060006
3248,0.504883,-0.695164,0.135254,0.226515,0.222243,-0.091131,0,0,0,0,,,0.330160348
3264,0.505371,-0.695652,0.135254,0.228713,0.223219,-0.091864,0,0,0,0,,,0.332528725
3280,0.513672,-0.701026,0.131348,0.22505,0.220045,-0.095526,0,0,0,0,,,0.328926316
3295,0.530273,-0.714704,0.123047,0.235061,0.217726,-0.096625,0,0,0,0,,,0.334656055
3311,0.546387,-0.728383,0.115723,0.239089,0.216505,-0.102973,0,0,0,0,,,0.338587365
3326,0.566406,-0.747435,0.108398,0.236526,0.21443,-0.112617,0,0,0,0,,,0.338537091
3342,0.584961,-0.765999,0.10498,0.234328,0.211988,-0.125069,0,0,0,0,,,0.339839342
3358,0.640137,-0.820225,0.097168,0.232375,0.205152,-0.159983,0,0,0,0,,,0.348826668
3373,0.65625,-0.840743,0.09375,0.225294,0.201245,-0.169017,0,0,0,0,,,0.346155576
3389,0.678711,-0.866146,0.088379,0.215772,0.194409,-0.176097,0,0,0,0,,,0.339650657
3404,0.705078,-0.895457,0.081543,0.205518,0.18391,-0.193921,0,0,0,0,,,0.337143724
3420,0.720215,-0.915975,0.076172,0.202832,0.184643,-0.200757,0,0,0,0,,,0.33990768
3436,0.744141,-0.94724,0.067871,0.194897,0.182445,-0.208814,0,0,0,0,,,0.338931122
3451,0.777832,-0.987298,0.054199,0.174022,0.173656,-0.221998,0,0,0,0,,,0.331244886
3467,0.799805,0.97998,0.043945,0.164134,0.161204,-0.234572,0,0,0,0,,,0.328558553
3483,0.819336,0.943359,0.039551,0.145944,0.145822,-0.240554,0,0,0,0,,,0.316906822
3498,0.849121,0.899902,0.037598,0.13398,0.135812,-0.248856,0,0,0,0,,,0.313567933
3514,0.868652,0.86084,0.035156,0.114692,0.117256,-0.260331,0,0,0,0,,,0.307693767
3529,0.89502,0.82373,0.031738,0.103217,0.107734,-0.270097,0,0,0,0,,,0.308565638
3545,0.914551,0.789062,0.026367,0.085515,0.085515,-0.285845,0,0,0,0,,,0.31037557
3561,0.939453,0.750488,0.027832,0.073186,0.06818,-0.294513,0,0,0,0,,,0.311034741
3576,0.969727,0.706543,0.027832,0.057193,0.04584,-0.289874,0,0,0,0,,,0.298997125
3592,-0.985833,0.657227,0.033691,0.046084,0.040591,-0.300128,0,0,0,0,,,0.306346504
3607,-0.941378,0.612305,0.035156,0.028505,0.015443,-0.308185,0,0,0,0,,,0.309885488
3623,-0.892526,0.546875,0.030762,0.005677,-0.016297,-0.334066,0,0,0,0,,,0.334511454
3639,-0.85491,0.502441,0.023926,-0.00763,-0.039004,-0.333578,0,0,0,0,,,0.335937213
3654,-0.809966,0.455078,0.012695,-0.036684,-0.080266,-0.349936,0,0,0,0,,,0.360892714
3670,-0.776258,0.418945,0.01416,-0.07404,-0.109565,-0.359946,0,0,0,0,,,0.383467774
3686,-0.755252,0.388184,0.020508,-0.110663,-0.130806,-0.397546,0,0,0,0,,,0.432896444
3701,-0.724475,0.367676,0.037109,-0.182201,-0.165965,-0.420497,0,0,0,0,,,0.487400567
3717,-0.69956,0.377441,0.041016,-0.241287,-0.211133,-0.437832,0,0,0,0,,,0.54267248
3732,-0.691744,0.399414,0.041016,-0.278887,-0.279375,-0.470305,0,0,0,0,,,0.614015588
3748,-0.743039,0.461426,0.041016,-0.295733,-0.416957,-0.521089,0,0,0,0,,,0.729962255
3764,-0.789448,0.513184,0.035645,-0.300861,-0.51584,-0.536105,0,0,0,0,,,0.802506584
3779,-0.813385,0.566406,0.020508,-0.312214,-0.533785,-0.500458,0,0,0,0,,,0.795526378
3795,-0.834392,0.631348,-0.01661,-0.314289,-0.533663,-0.485686,0,0,0,0,,,0.787060775
3811,-0.829995,0.682129,-0.057157,-0.317952,-0.556614,-0.492767,0,0,0,0,,,0.80853691
3826,-0.861749,0.822266,-0.137274,-0.367759,-0.663065,-0.560764,0,0,0,0,,,0.943057867
3842,-0.937958,0.900391,-0.160723,-0.39779,-0.609351,-0.558933,0,0,0,0,,,0.917579219
3857,-0.947728,0.972656,-0.197362,-0.416957,-0.530245,-0.492401,0,0,0,0,,,0.835147678
3873,-0.980948,-0.953591,-0.239375,-0.470305,-0.532198,-0.511079,0,0,0,0,,,0.874998999
3889,-0.979482,-0.908158,-0.267709,-0.580907,-0.534518,-0.568699,0,0,0,0,,,0.972923937
3904,-0.92086,-0.90425,-0.2936,-0.759385,-0.286333,-0.800891,0,0,0,0,,,1.140209875
3920,0.043945,-0.168539,0.442383,1.333394,-4.000183,-4.000183,0,1,1,1,,,5.812131074
3936,0.585938,0.798828,0.142578,-0.453946,4.000183,1.669963,0,0,0,0,,,4.358475356
3951,-0.30679,0.648926,-0.195896,1.181896,4.000183,3.686932,0,0,0,0,,,5.567028809
3964,-0.956522,-0.709331,0.059082,-0.194897,1.033327,0.638894,0,0,0,0,,,1.230420689
3980,0.518555,0.791016,0.775879,-0.012757,-0.175365,-0.436489,0,0,0,0,,,0.470572281
4011,-0.26722,0.774902,-0.377626,0.254715,-0.041445,-0.034365,0,0,0,0,,,0.260342798
4026,0.616211,0.991699,0.193848,-0.295978,0.265702,0.218214,0,0,0,0,,,0.453671554
4042,0.641602,-0.926234,0.115723,-0.106269,0.067936,-0.021791,0,0,0,0,,,0.127997063
4060,0.851074,0.999512,0.337402,0.115669,-0.210035,-0.101386,0,0,0,0,,,0.260332748
4076,0.679688,0.92334,0.341797,0.124702,0.405848,0.030458,0,0,0,0,,,0.425665218
4092,0.380859,-0.961407,-0.092819,0.036562,0.12983,0.232497,0,0,0,0,,,0.268788883
4107,0.534668,-0.829995,-0.085979,-0.009339,0.096014,0.159861,0,0,0,0,,,0.186712197
4123,0.711426,-0.797264,-0.003908,0.068303,-0.175487,0.043399,0,0,0,0,,,0.193247148
4138,0.772461,-0.818271,0.344727,0.05878,-0.19624,-0.003357,0,0,0,0,,,0.204881662
4154,0.803223,-0.818271,0.450195,0.063908,-0.109565,0.052188,0,0,0,0,,,0.137157971
4170,0.729492,-0.769419,0.430664,0.0141,0.043887,0.057193,0,0,0,0,,,0.073456913
4186,0.691895,-0.72936,0.27002,0.089788,0.149728,0.059025,0,0,0,0,,,0.184294084
4201,0.755371,-0.695164,0.27002,0.036562,-0.017518,0.105658,0,0,0,0,,,0.113169223
4217,0.759766,-0.644846,0.341797,0.043765,-0.125435,0.034365,0,0,0,0,,,0.137223422
4232,0.765137,-0.630191,0.397949,0.058536,-0.053409,0.033632,0,0,0,0,,,0.086081914
4248,0.778809,-0.582804,0.426758,0.055118,0.046206,0.059513,0,0,0,0,,,0.093353016
4263,0.80957,-0.53151,0.396973,0.05756,0.038638,0.087835,0,0,0,0,,,0.111897435
4279,0.811035,-0.474841,0.409668,0.053165,0.012757,0.051944,0,0,0,0,,,0.075415101
4295,0.840332,-0.425501,0.449707,0.042422,-0.030703,0.040957,0,0,0,0,,,0.066481397
4310,0.852539,-0.393258,0.47998,0.035342,-0.007264,0.033754,0,0,0,0,,,0.049408048
4326,0.868652,-0.354177,0.501465,0.034365,0.017152,0.033388,0,0,0,0,,,0.050891088
4342,0.892578,-0.305325,0.519531,0.030458,0.003479,0.032656,0,0,0,0,,,0.044790708
