time,src,dest,bytes,next,unack,cwnd,ssthresh,send window,rtt,rcw window
64.61360495,10.10.1.2:59230,10.10.2.1:5001,32,0xee3b93ae,0xee3b3386,17,12,262656,603894,29312
64.63763785,10.10.1.2:59230,10.10.2.1:5001,32,0xee3b9efe,0xee3b392e,18,13,262656,606402,29312
64.64955652,10.10.1.2:59230,10.10.2.1:5001,32,0xee3ba4a6,0xee3b3ed6,18,13,262656,610111,29312
64.661535,10.10.1.2:59230,10.10.2.1:5001,32,0xee3baa4e,0xee3b447e,18,13,262656,613318,29312
64.67349563,10.10.1.2:59230,10.10.2.1:5001,32,0xee3baff6,0xee3b4a26,18,13,262656,616106,29312
64.68545354,10.10.1.2:59230,10.10.2.1:5001,32,0xee3bb59e,0xee3b4fce,18,13,262656,618541,29312
64.69757277,10.10.1.2:59230,10.10.2.1:5001,32,0xee3bbb46,0xee3b5576,18,13,262656,620670,29312
64.70953227,10.10.1.2:59230,10.10.2.1:5001,32,0xee3bc0ee,0xee3b5b1e,18,13,262656,622551,29312
64.72151682,10.10.1.2:59230,10.10.2.1:5001,32,0xee3bc696,0xee3b60c6,18,13,262656,624186,29312
64.77342425,10.10.1.2:59230,10.10.2.1:5001,32,0xee3bcc3e,0xee3b666e,18,13,262656,625613,29312
64.97336844,10.10.1.2:59230,10.10.2.1:5001,32,0xee3bd1e6,0xee3b6c16,18,13,262656,631852,29312
65.17721842,10.10.1.2:59230,10.10.2.1:5001,32,0xee3bd78e,0xee3b71be,18,13,262656,632319,29312
65.18913572,10.10.1.2:59230,10.10.2.1:5001,32,0xee3bdd36,0xee3b7766,18,13,262656,634223,29312
65.20116236,10.10.1.2:59230,10.10.2.1:5001,32,0xee3be2de,0xee3b7d0e,18,13,262656,635883,29312
65.22517627,10.10.1.2:59230,10.10.2.1:5001,32,0xee3be886,0xee3b82b6,18,13,262656,637336,29312
65.23713202,10.10.1.2:59230,10.10.2.1:5001,32,0xee3bee2e,0xee3b885e,18,13,262656,638605,29312
65.24910425,10.10.1.2:59230,10.10.2.1:5001,32,0xee3bf3d6,0xee3b8e06,18,13,262656,639720,29312
65.27314921,10.10.1.2:59230,10.10.2.1:5001,32,0xee3bf97e,0xee3b93ae,18,13,262656,640686,29312
65.28506328,10.10.1.2:59230,10.10.2.1:5001,32,0xee3bff26,0xee3b9956,18,13,262656,643043,29312
65.2971619,10.10.1.2:59230,10.10.2.1:5001,32,0xee3c0a76,0xee3b9efe,19,13,262656,646594,29312
65.30896736,10.10.1.2:59230,10.10.2.1:5001,32,0xee3c101e,0xee3ba4a6,19,13,262656,648209,29312
65.32106321,10.10.1.2:59230,10.10.2.1:5001,32,0xee3c15c6,0xee3baa4e,19,13,262656,649608,29312
65.34509315,10.10.1.2:59230,10.10.2.1:5001,32,0xee3c1b6e,0xee3baff6,19,13,262656,650848,29312
65.35703723,10.10.1.2:59230,10.10.2.1:5001,32,0xee3c2116,0xee3bb59e,19,13,262656,653441,29312
65.3690082,10.10.1.2:59230,10.10.2.1:5001,32,0xee3c26be,0xee3bbb46,19,13,262656,655708,29312
65.38089442,10.10.1.2:59230,10.10.2.1:5001,32,0xee3c2c66,0xee3bc0ee,19,13,262656,657673,29312
65.42932944,10.10.1.2:59230,10.10.2.1:5001,32,0xee3c320e,0xee3bc696,19,13,262656,659384,29312
65.4774058,10.10.1.2:59230,10.10.2.1:5001,32,0xee3c37b6,0xee3bcc3e,19,13,262656,665437,29312
65.68144429,10.10.1.2:59230,10.10.2.1:5001,32,0xee3c3d5e,0xee3bd1e6,19,13,262656,670255,29312
65.86076367,10.10.1.2:59230,10.10.2.1:5001,32,0xee3c4306,0xee3bd78e,19,13,262656,674981,29312
65.87283279,10.10.1.2:59230,10.10.2.1:5001,32,0xee3c48ae,0xee3bdd36,19,13,262656,676051,29312
65.88475881,10.10.1.2:59230,10.10.2.1:5001,32,0xee3c4e56,0xee3be2de,19,13,262656,677006,29312
65.90876375,10.10.1.2:59230,10.10.2.1:5001,32,0xee3c53fe,0xee3be886,19,13,262656,677829,29312
65.92068749,10.10.1.2:59230,10.10.2.1:5001,32,0xee3c59a6,0xee3bee2e,19,13,262656,678548,29312
65.93269472,10.10.1.2:59230,10.10.2.1:5001,32,0xee3c5f4e,0xee3bf3d6,19,13,262656,679174,29312
65.95671734,10.10.1.2:59230,10.10.2.1:5001,32,0xee3c64f6,0xee3bf97e,19,13,262656,679725,29312
65.96866681,10.10.1.2:59230,10.10.2.1:5001,32,0xee3c6a9e,0xee3bff26,19,13,262656,680205,29312
65.98062397,10.10.1.2:59230,10.10.2.1:5001,32,0xee3c7046,0xee3c04ce,19,13,262656,680629,29312
65.99255189,10.10.1.2:59230,10.10.2.1:5001,32,0xee3c7b96,0xee3c0a76,20,15,262656,682495,29312
66.01673311,10.10.1.2:59230,10.10.2.1:5001,32,0xee3c813e,0xee3c101e,20,15,262656,684106,29312
66.02835687,10.10.1.2:59230,10.10.2.1:5001,32,0xee3c86e6,0xee3c15c6,20,15,262656,687063,29312
66.04030926,10.10.1.2:59230,10.10.2.1:5001,32,0xee3c8c8e,0xee3c1b6e,20,15,262656,689590,29312
66.05226319,10.10.1.2:59230,10.10.2.1:5001,32,0xee3c9236,0xee3c2116,20,15,262656,690293,29312
66.06449297,10.10.1.2:59230,10.10.2.1:5001,32,0xee3c97de,0xee3c26be,20,15,262656,690908,29312
66.08855337,10.10.1.2:59230,10.10.2.1:5001,32,0xee3c9d86,0xee3c2c66,20,15,262656,691479,29312
66.17329774,10.10.1.2:59230,10.10.2.1:5001,32,0xee3ca32e,0xee3c320e,20,15,262656,693501,29312
66.22129332,10.10.1.2:59230,10.10.2.1:5001,32,0xee3ca8d6,0xee3c37b6,20,15,262656,699808,29312
66.42558744,10.10.1.2:59230,10.10.2.1:5001,32,0xee3cae7e,0xee3c3d5e,20,15,262656,705317,29312
66.58026004,10.10.1.2:59230,10.10.2.1:5001,32,0xee3cb426,0xee3c4306,20,15,262656,710170,29312
66.62816348,10.10.1.2:59230,10.10.2.1:5001,32,0xee3cbf76,0xee3c4e56,20,15,262656,711335,29312
66.65228196,10.10.1.2:59230,10.10.2.1:5001,32,0xee3ccac6,0xee3c59a6,20,15,262656,715343,29312
66.68829016,10.10.1.2:59230,10.10.2.1:5001,32,0xee3cd616,0xee3c64f6,20,15,262656,717374,29312
66.71224158,10.10.1.2:59230,10.10.2.1:5001,32,0xee3ce166,0xee3c7046,20,15,262656,719148,29312
66.74825463,10.10.1.2:59230,10.10.2.1:5001,32,0xee3cecb6,0xee3c7b96,21,15,262656,720706,29312
66.77220536,10.10.1.2:59230,10.10.2.1:5001,32,0xee3cf806,0xee3c86e6,21,15,262656,725080,29312
66.80813332,10.10.1.2:59230,10.10.2.1:5001,32,0xee3d0356,0xee3c9236,21,15,262656,727426,29312
66.85757252,10.10.1.2:59230,10.10.2.1:5001,32,0xee3d0ea6,0xee3c9d86,21,15,262656,730981,29312
66.95347421,10.10.1.2:59230,10.10.2.1:5001,32,0xee3d19f6,0xee3ca32e,21,15,262656,735735,29312
67.00135593,10.10.1.2:59230,10.10.2.1:5001,32,0xee3d1f9e,0xee3ca8d6,21,15,262656,741290,29312
67.19348856,10.10.1.2:59230,10.10.2.1:5001,32,0xee3d2546,0xee3cae7e,21,15,262656,746136,29312
67.33584796,10.10.1.2:59230,10.10.2.1:5001,32,0xee3d2aee,0xee3cb426,21,15,262656,748856,29312
67.38385105,10.10.1.2:59230,10.10.2.1:5001,32,0xee3d363e,0xee3cbf76,21,15,262656,749696,29312
67.40774424,10.10.1.2:59230,10.10.2.1:5001,32,0xee3d418e,0xee3ccac6,21,15,262656,750445,29312
67.43171466,10.10.1.2:59230,10.10.2.1:5001,32,0xee3d4cde,0xee3cd616,21,15,262656,751072,29312
67.4797666,10.10.1.2:59230,10.10.2.1:5001,32,0xee3d582e,0xee3ce166,21,15,262656,750115,29312
67.50376995,10.10.1.2:59230,10.10.2.1:5001,32,0xee3d637e,0xee3cecb6,21,15,262656,752291,29312
67.53975769,10.10.1.2:59230,10.10.2.1:5001,32,0xee3d6ece,0xee3cf806,22,16,262656,752693,29312
67.56371394,10.10.1.2:59230,10.10.2.1:5001,32,0xee3d7a1e,0xee3d0356,22,16,262656,754549,29312
67.6236051,10.10.1.2:59230,10.10.2.1:5001,32,0xee3d856e,0xee3d0ea6,22,16,262656,754677,29312
67.76947276,10.10.1.2:59230,10.10.2.1:5001,32,0xee3d90be,0xee3d19f6,22,16,262656,756096,29312
67.829498,10.10.1.2:59230,10.10.2.1:5001,32,0xee3d9c0e,0xee3d1f9e,22,16,262656,763583,29312
68.02156211,10.10.1.2:59230,10.10.2.1:5001,32,0xee3da1b6,0xee3d2546,22,16,262656,771653,29312
68.12722518,10.10.1.2:59230,10.10.2.1:5001,32,0xee3da75e,0xee3d2aee,22,16,262656,778705,29312
68.17531091,10.10.1.2:59230,10.10.2.1:5001,32,0xee3db2ae,0xee3d363e,22,16,262656,780288,29312
68.19931809,10.10.1.2:59230,10.10.2.1:5001,32,0xee3dbdfe,0xee3d418e,22,16,262656,781684,29312
68.22328915,10.10.1.2:59230,10.10.2.1:5001,32,0xee3dc94e,0xee3d4cde,22,16,262656,782920,29312
68.27124082,10.10.1.2:59230,10.10.2.1:5001,32,0xee3dd49e,0xee3d582e,22,16,262656,784001,29312
68.29520431,10.10.1.2:59230,10.10.2.1:5001,32,0xee3ddfee,0xee3d637e,22,16,262656,784934,29312
68.31921169,10.10.1.2:59230,10.10.2.1:5001,32,0xee3deb3e,0xee3d6ece,23,16,262656,785746,29312
68.36720326,10.10.1.2:59230,10.10.2.1:5001,32,0xee3df68e,0xee3d7a1e,23,16,262656,784959,29312
68.4271423,10.10.1.2:59230,10.10.2.1:5001,32,0xee3e01de,0xee3d856e,23,16,262656,787274,29312
68.58297534,10.10.1.2:59230,10.10.2.1:5001,32,0xee3e0d2e,0xee3d90be,23,16,262656,789306,29312
68.69354898,10.10.1.2:59230,10.10.2.1:5001,32,0xee3e187e,0xee3d9c0e,23,16,262656,792330,29312
68.87353502,10.10.1.2:59230,10.10.2.1:5001,32,0xee3e23ce,0xee3da1b6,23,16,262656,801294,29312
68.93078644,10.10.1.2:59230,10.10.2.1:5001,32,0xee3e2976,0xee3da75e,23,16,262656,807628,29312
69.0027241,10.10.1.2:59230,10.10.2.1:5001,32,0xee3e34c6,0xee3db2ae,23,16,262656,807119,29312
69.02663965,10.10.1.2:59230,10.10.2.1:5001,32,0xee3e4016,0xee3dbdfe,23,16,262656,809655,29312
69.0506681,10.10.1.2:59230,10.10.2.1:5001,32,0xee3e4b66,0xee3dc94e,23,16,262656,811863,29312
69.09870815,10.10.1.2:59230,10.10.2.1:5001,32,0xee3e56b6,0xee3dd49e,23,16,262656,813802,29312
69.12233615,10.10.1.2:59230,10.10.2.1:5001,32,0xee3e6206,0xee3ddfee,23,16,262656,815509,29312
69.14638994,10.10.1.2:59230,10.10.2.1:5001,32,0xee3e6d56,0xee3deb3e,23,16,262656,816961,29312
69.19465641,10.10.1.2:59230,10.10.2.1:5001,32,0xee3e78a6,0xee3df68e,24,18,262656,818237,29312
69.24212364,10.10.1.2:59230,10.10.2.1:5001,32,0xee3e83f6,0xee3e01de,24,18,262656,819388,29312
69.41046988,10.10.1.2:59230,10.10.2.1:5001,32,0xee3e8f46,0xee3e0d2e,24,18,262656,818836,29312
69.51836674,10.10.1.2:59230,10.10.2.1:5001,32,0xee3e9a96,0xee3e187e,24,18,262656,819917,29312
69.73408412,10.10.1.2:59230,10.10.2.1:5001,32,0xee3ea5e6,0xee3e23ce,24,18,262656,820529,29312
69.78549623,10.10.1.2:59230,10.10.2.1:5001,32,0xee3eb136,0xee3e2f1e,24,18,262656,825530,29312
69.83011849,10.10.1.2:59230,10.10.2.1:5001,32,0xee3ebc86,0xee3e34c6,24,18,262656,829176,29312
69.85420044,10.10.1.2:59230,10.10.2.1:5001,32,0xee3ec7d6,0xee3e4016,24,18,262656,828953,29312
69.87815913,10.10.1.2:59230,10.10.2.1:5001,32,0xee3ed326,0xee3e4b66,24,18,262656,828778,29312
69.92616956,10.10.1.2:59230,10.10.2.1:5001,32,0xee3ede76,0xee3e56b6,24,18,262656,828617,29312
69.95008394,10.10.1.2:59230,10.10.2.1:5001,32,0xee3ee9c6,0xee3e6206,24,18,262656,828471,29312
69.97413604,10.10.1.2:59230,10.10.2.1:5001,32,0xee3ef516,0xee3e6d56,24,18,262656,828381,29312
70.02191557,10.10.1.2:59230,10.10.2.1:5001,32,0xee3f0066,0xee3e78a6,25,18,262656,828302,29312
70.06998981,10.10.1.2:59230,10.10.2.1:5001,32,0xee3f0bb6,0xee3e83f6,25,18,262656,828171,29312
70.23780722,10.10.1.2:59230,10.10.2.1:5001,32,0xee3f1706,0xee3e8f46,25,18,262656,828133,29312
70.3458915,10.10.1.2:59230,10.10.2.1:5001,32,0xee3f2256,0xee3e9a96,25,18,262656,828033,29312
70.46574584,10.10.1.2:59230,10.10.2.1:5001,32,0xee3f2da6,0xee3ea5e6,25,18,262656,827969,29312
70.50176306,10.10.1.2:59230,10.10.2.1:5001,32,0xee3f38f6,0xee3eb136,25,18,262656,815930,29312
70.53774827,10.10.1.2:59230,10.10.2.1:5001,32,0xee3f4446,0xee3ebc86,25,18,262656,803471,29312
70.56175477,10.10.1.2:59230,10.10.2.1:5001,32,0xee3f4f96,0xee3ec7d6,25,18,262656,791490,29312
70.58560853,10.10.1.2:59230,10.10.2.1:5001,32,0xee3f5ae6,0xee3ed326,25,18,262656,780997,29312
70.62171019,10.10.1.2:59230,10.10.2.1:5001,32,0xee3f6636,0xee3ede76,25,18,262656,771804,29312
70.64562726,10.10.1.2:59230,10.10.2.1:5001,32,0xee3f7186,0xee3ee9c6,25,18,262656,762270,29312
70.66960806,10.10.1.2:59230,10.10.2.1:5001,32,0xee3f7cd6,0xee3ef516,25,18,262656,753928,29312
70.7056068,10.10.1.2:59230,10.10.2.1:5001,32,0xee3f8dce,0xee3f0066,25,18,262656,746620,29312
70.7416026,10.10.1.2:59230,10.10.2.1:5001,32,0xee3f991e,0xee3f0bb6,26,19,262656,738753,29312
70.83752087,10.10.1.2:59230,10.10.2.1:5001,32,0xee3fa46e,0xee3f1706,26,19,262656,730360,29312
70.93348152,10.10.1.2:59230,10.10.2.1:5001,32,0xee3fafbe,0xee3f2256,26,19,262656,714028,29312
71.06514412,10.10.1.2:59230,10.10.2.1:5001,32,0xee3fbb0e,0xee3f2da6,26,19,262656,698223,29312
71.1013118,10.10.1.2:59230,10.10.2.1:5001,32,0xee3fc65e,0xee3f38f6,26,19,262656,685869,29312
71.13730642,10.10.1.2:59230,10.10.2.1:5001,32,0xee3fd1ae,0xee3f4446,26,19,262656,675078,29312
71.16106214,10.10.1.2:59230,10.10.2.1:5001,32,0xee3fdcfe,0xee3f4f96,26,19,262656,665637,29312
71.18493495,10.10.1.2:59230,10.10.2.1:5001,32,0xee3fe84e,0xee3f5ae6,26,19,262656,657346,29312
71.22125587,10.10.1.2:59230,10.10.2.1:5001,32,0xee3ff39e,0xee3f6636,26,19,262656,650091,29312
71.24530476,10.10.1.2:59230,10.10.2.1:5001,32,0xee3ffeee,0xee3f7186,26,19,262656,643772,29312
71.26923351,10.10.1.2:59230,10.10.2.1:5001,32,0xee400a3e,0xee3f7cd6,26,19,262656,638259,29312
71.3051877,10.10.1.2:59230,10.10.2.1:5001,32,0xee40158e,0xee3f8826,26,19,262656,633429,29312
71.34108504,10.10.1.2:59230,10.10.2.1:5001,32,0xee4020de,0xee3f9376,26,19,262656,633695,29312
71.38919128,10.10.1.2:59230,10.10.2.1:5001,32,0xee40377e,0xee3f9ec6,27,19,262656,633917,29312
71.47308489,10.10.1.2:59230,10.10.2.1:5001,32,0xee403d26,0xee3fa46e,27,19,262656,635625,29312
71.56897584,10.10.1.2:59230,10.10.2.1:5001,32,0xee404876,0xee3fafbe,27,19,262656,635617,29312
71.70091832,10.10.1.2:59230,10.10.2.1:5001,32,0xee4053c6,0xee3fbb0e,27,19,262656,635601,29312
71.73692021,10.10.1.2:59230,10.10.2.1:5001,32,0xee405f16,0xee3fc65e,27,19,262656,635622,29312
71.77283624,10.10.1.2:59230,10.10.2.1:5001,32,0xee406a66,0xee3fd1ae,27,19,262656,635620,29312
71.7968869,10.10.1.2:59230,10.10.2.1:5001,32,0xee4075b6,0xee3fdcfe,27,19,262656,635608,29312
71.82089396,10.10.1.2:59230,10.10.2.1:5001,32,0xee408106,0xee3fe84e,27,19,262656,635635,29312
71.85688054,10.10.1.2:59230,10.10.2.1:5001,32,0xee408c56,0xee3ff39e,27,19,262656,635675,29312
71.88076065,10.10.1.2:59230,10.10.2.1:5001,32,0xee4097a6,0xee3ffeee,27,19,262656,635668,29312
71.90483612,10.10.1.2:59230,10.10.2.1:5001,32,0xee40a2f6,0xee400a3e,27,19,262656,635641,29312
71.94076695,10.10.1.2:59230,10.10.2.1:5001,32,0xee40ae46,0xee40158e,27,19,262656,635636,29312
71.97671894,10.10.1.2:59230,10.10.2.1:5001,32,0xee40b996,0xee4020de,27,19,262656,635628,29312
72.00078136,10.10.1.2:59230,10.10.2.1:5001,32,0xee40c4e6,0xee402c2e,27,19,262656,635628,29312
72.09735812,10.10.1.2:59230,10.10.2.1:5001,32,0xee40d036,0xee40377e,28,21,262656,638633,29312
72.15669151,10.10.1.2:59230,10.10.2.1:5001,32,0xee40db86,0xee403d26,28,21,262656,647324,29312
72.24039194,10.10.1.2:59230,10.10.2.1:5001,32,0xee40e6d6,0xee404876,28,21,262656,651858,29312
72.384547,10.10.1.2:59230,10.10.2.1:5001,32,0xee40f226,0xee4053c6,28,21,262656,654302,29312
72.40852698,10.10.1.2:59230,10.10.2.1:5001,32,0xee40fd76,0xee405f16,28,21,262656,657968,29312
72.45648461,10.10.1.2:59230,10.10.2.1:5001,32,0xee4108c6,0xee406a66,28,21,262656,659672,29312
72.48046265,10.10.1.2:59230,10.10.2.1:5001,32,0xee411416,0xee4075b6,28,21,262656,662668,29312
72.50439767,10.10.1.2:59230,10.10.2.1:5001,32,0xee411f66,0xee408106,28,21,262656,665281,29312
72.52839352,10.10.1.2:59230,10.10.2.1:5001,32,0xee412ab6,0xee408c56,28,21,262656,667558,29312
72.5644487,10.10.1.2:59230,10.10.2.1:5001,32,0xee413606,0xee4097a6,28,21,262656,668052,29312
72.58831604,10.10.1.2:59230,10.10.2.1:5001,32,0xee414156,0xee40a2f6,28,21,262656,670005,29312
72.61240451,10.10.1.2:59230,10.10.2.1:5001,32,0xee414ca6,0xee40ae46,28,21,262656,671689,29312
72.66028059,10.10.1.2:59230,10.10.2.1:5001,32,0xee4157f6,0xee40b996,28,21,262656,671682,29312
72.68419922,10.10.1.2:59230,10.10.2.1:5001,32,0xee416346,0xee40c4e6,28,21,262656,673166,29312
72.80423058,10.10.1.2:59230,10.10.2.1:5001,32,0xee416e96,0xee40d036,29,21,262656,674447,29312
72.85211987,10.10.1.2:59230,10.10.2.1:5001,32,0xee4179e6,0xee40db86,29,21,262656,678500,29312
72.94807751,10.10.1.2:59230,10.10.2.1:5001,32,0xee418ade,0xee40e6d6,29,21,262656,680615,29312
73.10396884,10.10.1.2:59230,10.10.2.1:5001,32,0xee41962e,0xee40f226,29,21,262656,683998,29312
73.1279136,10.10.1.2:59230,10.10.2.1:5001,32,0xee41a17e,0xee40fd76,29,21,262656,688424,29312
73.17595778,10.10.1.2:59230,10.10.2.1:5001,32,0xee41acce,0xee4108c6,29,21,262656,692294,29312
73.19997931,10.10.1.2:59230,10.10.2.1:5001,32,0xee41b81e,0xee411416,29,21,262656,695690,29312
73.22365763,10.10.1.2:59230,10.10.2.1:5001,32,0xee41c36e,0xee411f66,29,21,262656,698668,29312
73.24750601,10.10.1.2:59230,10.10.2.1:5001,32,0xee41cebe,0xee412ab6,29,21,262656,701241,29312
73.27190221,10.10.1.2:59230,10.10.2.1:5001,32,0xee41da0e,0xee413606,29,21,262656,703474,29312
73.30791514,10.10.1.2:59230,10.10.2.1:5001,32,0xee41e55e,0xee414156,29,21,262656,703970,29312
73.33189211,10.10.1.2:59230,10.10.2.1:5001,32,0xee41f0ae,0xee414ca6,29,21,262656,705923,29312
73.36757903,10.10.1.2:59230,10.10.2.1:5001,32,0xee41fbfe,0xee4157f6,29,21,262656,707615,29312
73.4038599,10.10.1.2:59230,10.10.2.1:5001,32,0xee42074e,0xee416346,29,21,262656,707575,29312
73.53578669,10.10.1.2:59230,10.10.2.1:5001,32,0xee42129e,0xee416e96,29,21,262656,709085,29312
73.58371569,10.10.1.2:59230,10.10.2.1:5001,32,0xee421dee,0xee4179e6,30,22,262656,711893,29312
73.63349881,10.10.1.2:59230,10.10.2.1:5001,32,0xee42293e,0xee418536,30,22,262656,714355,29312
73.69171508,10.10.1.2:59230,10.10.2.1:5001,32,0xee42348e,0xee418ade,30,22,262656,722730,29312
73.83564721,10.10.1.2:59230,10.10.2.1:5001,32,0xee423fde,0xee41962e,30,22,262656,725342,29312
73.88355284,10.10.1.2:59230,10.10.2.1:5001,32,0xee424b2e,0xee41a17e,30,22,262656,726134,29312
73.9315191,10.10.1.2:59230,10.10.2.1:5001,32,0xee42567e,0xee41acce,30,22,262656,729822,29312
73.95542206,10.10.1.2:59230,10.10.2.1:5001,32,0xee4261ce,0xee41b81e,30,22,262656,733039,29312
73.97950045,10.10.1.2:59230,10.10.2.1:5001,32,0xee426d1e,0xee41c36e,30,22,262656,735838,29312
74.00344084,10.10.1.2:59230,10.10.2.1:5001,32,0xee42786e,0xee41cebe,30,22,262656,738339,29312
74.02742158,10.10.1.2:59230,10.10.2.1:5001,32,0xee4283be,0xee41da0e,30,22,262656,740538,29312
74.05142209,10.10.1.2:59230,10.10.2.1:5001,32,0xee428966,0xee41e55e,30,22,262656,742410,29312
74.08742537,10.10.1.2:59230,10.10.2.1:5001,32,0xee4294b6,0xee41f0ae,30,22,262656,742546,29312
74.12338398,10.10.1.2:59230,10.10.2.1:5001,32,0xee42a006,0xee41fbfe,30,22,262656,744169,29312
74.14735292,10.10.1.2:59230,10.10.2.1:5001,32,0xee42ab56,0xee42074e,30,22,262656,745623,29312
74.30297913,10.10.1.2:59230,10.10.2.1:5001,32,0xee42b6a6,0xee42129e,30,22,262656,745356,29312
74.3511632,10.10.1.2:59230,10.10.2.1:5001,32,0xee42cd46,0xee421dee,31,22,262656,748084,29312
74.41104832,10.10.1.2:59230,10.10.2.1:5001,32,0xee42d896,0xee42293e,31,22,262656,750504,29312
74.47092346,10.10.1.2:59230,10.10.2.1:5001,32,0xee42e3e6,0xee42348e,31,22,262656,753884,29312
74.60293262,10.10.1.2:59230,10.10.2.1:5001,32,0xee42ef36,0xee423fde,31,22,262656,757049,29312
74.65095909,10.10.1.2:59230,10.10.2.1:5001,32,0xee42fa86,0xee424b2e,31,22,262656,758328,29312
74.6989321,10.10.1.2:59230,10.10.2.1:5001,32,0xee4305d6,0xee42567e,31,22,262656,759461,29312
74.74689128,10.10.1.2:59230,10.10.2.1:5001,32,0xee431126,0xee4261ce,31,22,262656,760455,29312
74.77082018,10.10.1.2:59230,10.10.2.1:5001,32,0xee431c76,0xee426d1e,31,22,262656,764331,29312
74.79486999,10.10.1.2:59230,10.10.2.1:5001,32,0xee4327c6,0xee42786e,31,22,262656,767704,29312
74.8188255,10.10.1.2:59230,10.10.2.1:5001,32,0xee433316,0xee4283be,31,22,262656,770669,29312
74.84279706,10.10.1.2:59230,10.10.2.1:5001,32,0xee433e66,0xee428f0e,31,22,262656,773260,29312
74.89080914,10.10.1.2:59230,10.10.2.1:5001,32,0xee4349b6,0xee429a5e,31,22,262656,775524,29312
74.9147605,10.10.1.2:59230,10.10.2.1:5001,32,0xee435506,0xee42a5ae,31,22,262656,779006,29312
74.96547256,10.10.1.2:59230,10.10.2.1:5001,32,0xee436056,0xee42b0fe,31,22,262656,780551,29312
75.09472162,10.10.1.2:59230,10.10.2.1:5001,32,0xee4365fe,0xee42b6a6,31,22,262656,785246,29312
75.11866735,10.10.1.2:59230,10.10.2.1:5001,32,0xee43714e,0xee42c1f6,31,22,262656,786058,29312
75.16665745,10.10.1.2:59230,10.10.2.1:5001,32,0xee437c9e,0xee42cd46,32,24,262656,789760,29312
75.22661933,10.10.1.2:59230,10.10.2.1:5001,32,0xee4387ee,0xee42d896,32,24,262656,792976,29312
75.28619949,10.10.1.2:59230,10.10.2.1:5001,32,0xee43933e,0xee42e3e6,32,24,262656,795800,29312
75.41842767,10.10.1.2:59230,10.10.2.1:5001,32,0xee439e8e,0xee42ef36,32,24,262656,798233,29312
75.46630074,10.10.1.2:59230,10.10.2.1:5001,32,0xee43a9de,0xee42fa86,32,24,262656,800390,29312
75.51436873,10.10.1.2:59230,10.10.2.1:5001,32,0xee43b52e,0xee4305d6,32,24,262656,802259,29312
75.56238195,10.10.1.2:59230,10.10.2.1:5001,32,0xee43c07e,0xee431126,32,24,262656,803905,29312
75.58631241,10.10.1.2:59230,10.10.2.1:5001,32,0xee43cbce,0xee431c76,32,24,262656,805352,29312
75.6102811,10.10.1.2:59230,10.10.2.1:5001,32,0xee43d71e,0xee4327c6,32,24,262656,806619,29312
75.63427749,10.10.1.2:59230,10.10.2.1:5001,32,0xee43e26e,0xee433316,32,24,262656,807717,29312
75.65826717,10.10.1.2:59230,10.10.2.1:5001,32,0xee43edbe,0xee433e66,32,24,262656,808683,29312
75.69427659,10.10.1.2:59230,10.10.2.1:5001,32,0xee43f90e,0xee4349b6,32,24,262656,809530,29312
75.7182719,10.10.1.2:59230,10.10.2.1:5001,32,0xee44045e,0xee435506,32,24,262656,808771,29312
75.82949428,10.10.1.2:59230,10.10.2.1:5001,32,0xee440fae,0xee436056,32,24,262656,808113,29312
75.92204328,10.10.1.2:59230,10.10.2.1:5001,32,0xee441afe,0xee4365fe,32,24,262656,815101,29312
75.94612773,10.10.1.2:59230,10.10.2.1:5001,32,0xee44264e,0xee43714e,32,24,262656,816629,29312
75.993999,10.10.1.2:59230,10.10.2.1:5001,32,0xee44319e,0xee437c9e,32,24,262656,817982,29312
76.0539449,10.10.1.2:59230,10.10.2.1:5001,32,0xee443cee,0xee4387ee,33,24,262656,819151,29312
76.11397846,10.10.1.2:59230,10.10.2.1:5001,32,0xee44483e,0xee43933e,33,24,262656,820172,29312
76.24592637,10.10.1.2:59230,10.10.2.1:5001,32,0xee44538e,0xee439e8e,33,24,262656,821123,29312
76.29370794,10.10.1.2:59230,10.10.2.1:5001,32,0xee445ede,0xee43a9de,33,24,262656,821920,29312
76.34174462,10.10.1.2:59230,10.10.2.1:5001,32,0xee446a2e,0xee43b52e,33,24,262656,822604,29312
76.3896259,10.10.1.2:59230,10.10.2.1:5001,32,0xee44757e,0xee43c07e,33,24,262656,823201,29312
76.41379139,10.10.1.2:59230,10.10.2.1:5001,32,0xee448676,0xee43cbce,33,24,262656,823705,29312
76.43778751,10.10.1.2:59230,10.10.2.1:5001,32,0xee4491c6,0xee43d71e,33,24,262656,824176,29312
76.46177184,10.10.1.2:59230,10.10.2.1:5001,32,0xee449d16,0xee43e26e,33,24,262656,824592,29312
76.48575928,10.10.1.2:59230,10.10.2.1:5001,32,0xee44a866,0xee43edbe,33,24,262656,824954,29312
76.52170959,10.10.1.2:59230,10.10.2.1:5001,32,0xee44b3b6,0xee43f90e,33,24,262656,825271,29312
76.54570328,10.10.1.2:59230,10.10.2.1:5001,32,0xee44bf06,0xee44045e,33,24,262656,825540,29312
76.69349733,10.10.1.2:59230,10.10.2.1:5001,32,0xee44ca56,0xee440fae,33,24,262656,825776,29312
76.73760178,10.10.1.2:59230,10.10.2.1:5001,44,0xee44cffe,0xee441556,33,24,262656,830553,29312
