      25,   0.004944,   0.949094,   0.253006
      40,   0.006531,   0.948239,   0.246292
      56,   0.006775,   0.955564,   0.250198
      72,   0.006775,   0.965818,   0.251907
      87,   0.007996,   0.970213,   0.254715
     103,   0.006165,   0.964109,   0.257157
     119,   0.003723,   0.954831,   0.252030
     134,   0.003479,   0.948605,   0.250320
     150,   0.004822,   0.953855,   0.248611
     165,   0.003723,   0.960447,   0.253250
     181,   0.006043,   0.965574,   0.254105
     197,   0.004456,   0.962400,   0.252762
     212,   0.004944,   0.957517,   0.252152
     228,   0.005921,   0.952878,   0.251541
     243,   0.006897,   0.956052,   0.250931
     259,   0.006409,   0.960325,   0.250687
     275,   0.006409,   0.963865,   0.254227
     290,   0.005432,   0.962156,   0.253739
     306,   0.006897,   0.957029,   0.251663
     322,   0.003968,   0.955197,   0.249954
     337,   0.007020,   0.955442,   0.250687
     353,   0.005066,   0.960081,   0.251541
     368,   0.006409,   0.960569,   0.252030
     384,   0.007020,   0.959348,   0.253250
     400,   0.005432,   0.962888,   0.254349
     415,   0.005555,   0.957517,   0.252518
     431,   0.005921,   0.958982,   0.252152
     446,   0.004944,   0.960691,   0.254593
     462,   0.005310,   0.958738,   0.249954
     478,   0.005921,   0.959592,   0.251907
     493,   0.005066,   0.959958,   0.253250
     509,   0.005310,   0.959836,   0.252396
     525,   0.004456,   0.957029,   0.250320
     540,   0.005555,   0.959714,   0.252762
     556,   0.006287,   0.959104,   0.250809
     571,   0.004944,   0.959348,   0.252396
     587,   0.008606,   0.959836,   0.253983
     603,   0.005432,   0.959348,   0.252762
     618,   0.006043,   0.959714,   0.251175
     634,   0.006531,   0.959470,   0.253006
     650,   0.006653,   0.958616,   0.252030
     665,   0.005677,   0.956540,   0.252396
     681,   0.006653,   0.958860,   0.252274
     696,   0.004334,   0.959470,   0.251907
     712,   0.004944,   0.959470,   0.253250
     728,   0.005066,   0.958494,   0.250931
     743,   0.003601,   0.959470,   0.251785
     759,   0.005677,   0.959836,   0.250076
